Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,No,62500
OnePlus,Nord N10,128.0,6,Android,6.49,No,No,No,No,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62500
Samsung,Galaxy A52,,4,Android,6.50,Yes,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Xiaomi,Redmi Note 10 Pro,,6,Android,6.67,Yes,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
OnePlus,Nord N10,128.0,6,Android,6.49,Yes,Yes,Yes,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62500
Samsung,Galaxy S10,256.0,6,Android,6.10,No,No,Yes,No,62500
Samsung,Galaxy S10,128.0,6,Android,6.10,Yes,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Xiaomi,Mi 11 Lite,,6,Android,6.55,Yes,Yes,No,Yes,62500
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,62500
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62500
Xiaomi,11 Lite NE,64.0,6,Android,6.55,Yes,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62500
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,Yes,No,No,62500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,62500
Samsung,Galaxy Note 10,,8,Android,6.30,Yes,Yes,No,Yes,62500
OnePlus,7,256.0,6,Android,6.41,No,No,No,No,62500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62500
Samsung,Galaxy S10 Plus,,8,Android,6.40,Yes,No,No,Yes,62500
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,62500
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,No,62500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,62500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62500
Samsung,Galaxy S10,128.0,6,Android,6.10,No,Yes,No,Yes,62900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62900
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,Yes,62900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,62900
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,62990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Samsung,Galaxy A52,128.0,4,Android,6.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Huawei,Mate 20 Pro,128.0,6.0,Android,6.39,No,No,No,No,62990
Huawei,Mate 20 Pro,128.0,6.0,Android,6.39,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,62999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone SE 2,,3,iOS,4.70,Yes,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy Note 9,,6,Android,6.40,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,63000
Samsung,Galaxy S10,,6,Android,6.10,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Xiaomi,Mi Note 10 Lite,128.0,6,Android,6.47,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Vivo,V21e,128.0,8,Android,6.44,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
OnePlus,Nord N10,256.0,6,Android,6.49,Yes,Yes,No,Yes,63000
OnePlus,Nord N10,256.0,6,Android,6.49,No,No,Yes,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy A71,,6,Android,6.70,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Xiaomi,Poco X3 Pro,,6,Android,6.67,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Xiaomi,Redmi Note 10 Pro,,6,Android,6.67,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone X,,3,iOS,5.85,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63000
Samsung,Galaxy S9,,4,Android,5.80,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy A71,128.0,6,Android,6.70,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy A52,,4,Android,6.50,No,No,No,No,63000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,No,No,No,63000
Samsung,Galaxy S10 Plus,256.0,8,Android,6.40,No,No,Yes,Yes,63000
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone X,256.0,3,iOS,5.85,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy Note 9,,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy M51,,6,Android,6.70,Yes,Yes,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy A52,128.0,4,Android,6.50,Yes,No,No,Yes,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63000
Samsung,Galaxy S10e,128.0,6,Android,5.80,No,No,No,No,63000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63000
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63000
Samsung,Galaxy A52,128.0,4,Android,6.50,Yes,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,Yes,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Samsung,Galaxy S10,128.0,6,Android,6.10,No,Yes,Yes,Yes,63500
Apple,iPhone X,64.0,3,iOS,5.85,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,No,No,No,63500
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,No,63500
Samsung,Galaxy S10,,6,Android,6.10,No,No,No,Yes,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Samsung,Galaxy A52,,4,Android,6.50,Yes,Yes,No,Yes,63500
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone X,64.0,3,iOS,5.85,No,No,No,No,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Samsung,Galaxy Note 9,128.0,6,Android,6.40,No,No,No,No,63500
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,Yes,Yes,No,Yes,63500
Samsung,Galaxy Note 9,512.0,6,Android,6.40,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Samsung,Galaxy S10e,128.0,6,Android,5.80,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 8 Plus,64.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,,3,iOS,5.50,No,Yes,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63500
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63600
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,63800
Apple,iPhone 8,256.0,2,iOS,4.70,No,No,No,Yes,63900
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63900
Samsung,Galaxy S10,128.0,6,Android,6.10,No,No,No,No,63900
Samsung,Galaxy S10,128.0,6,Android,6.10,No,No,No,No,63900
Samsung,Galaxy S10,128.0,6,Android,6.10,No,No,No,No,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,Yes,No,Yes,63900
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,Yes,63900
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63900
Samsung,Galaxy M51,128.0,6,Android,6.70,Yes,Yes,No,Yes,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63990
Samsung,Galaxy S10,128.0,6,Android,6.10,No,No,No,No,63990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63990
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,63990
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,,3,iOS,5.50,Yes,Yes,No,Yes,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Sony,Xperia 1 II,128.0,8,Android,6.50,No,Yes,No,No,63999
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,No,63999
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,64000
Apple,iPhone 7 Plus,256.0,3,iOS,5.50,No,No,No,Yes,64000
Samsung,Galaxy M30 S,,4,Android,6.40,No,No,No,No,64000
